episode,path,player,side,won,opp_deck,player_winrate,player_games
87905741,/Users/nickzwart/Desktop/20260724/87905741.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87905871,/Users/nickzwart/Desktop/20260724/87905871.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87906319,/Users/nickzwart/Desktop/20260724/87906319.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87906889,/Users/nickzwart/Desktop/20260724/87906889.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87906915,/Users/nickzwart/Desktop/20260724/87906915.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87907496,/Users/nickzwart/Desktop/20260724/87907496.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87907511,/Users/nickzwart/Desktop/20260724/87907511.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87907520,/Users/nickzwart/Desktop/20260724/87907520.json,__Taichicchi__,1,1,Crustle,0.597,1042
87908086,/Users/nickzwart/Desktop/20260724/87908086.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87908100,/Users/nickzwart/Desktop/20260724/87908100.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87908697,/Users/nickzwart/Desktop/20260724/87908697.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87908707,/Users/nickzwart/Desktop/20260724/87908707.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87909308,/Users/nickzwart/Desktop/20260724/87909308.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87909320,/Users/nickzwart/Desktop/20260724/87909320.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87909938,/Users/nickzwart/Desktop/20260724/87909938.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87910540,/Users/nickzwart/Desktop/20260724/87910540.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87910547,/Users/nickzwart/Desktop/20260724/87910547.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87910560,/Users/nickzwart/Desktop/20260724/87910560.json,__Taichicchi__,1,0,other,0.597,1042
87911128,/Users/nickzwart/Desktop/20260724/87911128.json,__Taichicchi__,0,1,other,0.597,1042
87911139,/Users/nickzwart/Desktop/20260724/87911139.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87911728,/Users/nickzwart/Desktop/20260724/87911728.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87912317,/Users/nickzwart/Desktop/20260724/87912317.json,__Taichicchi__,0,0,Crustle,0.597,1042
87912321,/Users/nickzwart/Desktop/20260724/87912321.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87912918,/Users/nickzwart/Desktop/20260724/87912918.json,__Taichicchi__,1,0,other,0.597,1042
87913523,/Users/nickzwart/Desktop/20260724/87913523.json,__Taichicchi__,1,0,Crustle,0.597,1042
87913540,/Users/nickzwart/Desktop/20260724/87913540.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87914180,/Users/nickzwart/Desktop/20260724/87914180.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87914189,/Users/nickzwart/Desktop/20260724/87914189.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87914874,/Users/nickzwart/Desktop/20260724/87914874.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87914891,/Users/nickzwart/Desktop/20260724/87914891.json,__Taichicchi__,0,1,Cynthia-Garchomp,0.597,1042
87915569,/Users/nickzwart/Desktop/20260724/87915569.json,__Taichicchi__,0,1,Dipplin,0.597,1042
87916331,/Users/nickzwart/Desktop/20260724/87916331.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87916349,/Users/nickzwart/Desktop/20260724/87916349.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87917078,/Users/nickzwart/Desktop/20260724/87917078.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87917090,/Users/nickzwart/Desktop/20260724/87917090.json,__Taichicchi__,1,1,M-Kangaskhan,0.597,1042
87917125,/Users/nickzwart/Desktop/20260724/87917125.json,__Taichicchi__,1,0,other,0.597,1042
87917793,/Users/nickzwart/Desktop/20260724/87917793.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87917802,/Users/nickzwart/Desktop/20260724/87917802.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87917851,/Users/nickzwart/Desktop/20260724/87917851.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87918543,/Users/nickzwart/Desktop/20260724/87918543.json,__Taichicchi__,0,1,Crustle,0.597,1042
87918593,/Users/nickzwart/Desktop/20260724/87918593.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87918601,/Users/nickzwart/Desktop/20260724/87918601.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87919313,/Users/nickzwart/Desktop/20260724/87919313.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87919315,/Users/nickzwart/Desktop/20260724/87919315.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87919319,/Users/nickzwart/Desktop/20260724/87919319.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87920086,/Users/nickzwart/Desktop/20260724/87920086.json,__Taichicchi__,1,1,Crustle,0.597,1042
87920090,/Users/nickzwart/Desktop/20260724/87920090.json,__Taichicchi__,1,0,other,0.597,1042
87920742,/Users/nickzwart/Desktop/20260724/87920742.json,__Taichicchi__,1,0,Crustle,0.597,1042
87920777,/Users/nickzwart/Desktop/20260724/87920777.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87920782,/Users/nickzwart/Desktop/20260724/87920782.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87921452,/Users/nickzwart/Desktop/20260724/87921452.json,__Taichicchi__,1,0,Crustle,0.597,1042
87921483,/Users/nickzwart/Desktop/20260724/87921483.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87922195,/Users/nickzwart/Desktop/20260724/87922195.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87922229,/Users/nickzwart/Desktop/20260724/87922229.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87922235,/Users/nickzwart/Desktop/20260724/87922235.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87922886,/Users/nickzwart/Desktop/20260724/87922886.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87922896,/Users/nickzwart/Desktop/20260724/87922896.json,__Taichicchi__,1,0,Dipplin,0.597,1042
87922900,/Users/nickzwart/Desktop/20260724/87922900.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87922928,/Users/nickzwart/Desktop/20260724/87922928.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87923591,/Users/nickzwart/Desktop/20260724/87923591.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87923602,/Users/nickzwart/Desktop/20260724/87923602.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87924267,/Users/nickzwart/Desktop/20260724/87924267.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87924269,/Users/nickzwart/Desktop/20260724/87924269.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87924928,/Users/nickzwart/Desktop/20260724/87924928.json,__Taichicchi__,1,1,other,0.597,1042
87924935,/Users/nickzwart/Desktop/20260724/87924935.json,__Taichicchi__,1,0,other,0.597,1042
87924936,/Users/nickzwart/Desktop/20260724/87924936.json,__Taichicchi__,1,1,Dipplin,0.597,1042
87925555,/Users/nickzwart/Desktop/20260724/87925555.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87925558,/Users/nickzwart/Desktop/20260724/87925558.json,__Taichicchi__,1,0,other,0.597,1042
87926183,/Users/nickzwart/Desktop/20260724/87926183.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87926193,/Users/nickzwart/Desktop/20260724/87926193.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87926247,/Users/nickzwart/Desktop/20260724/87926247.json,__Taichicchi__,1,1,other,0.597,1042
87926781,/Users/nickzwart/Desktop/20260724/87926781.json,__Taichicchi__,0,1,other,0.597,1042
87926795,/Users/nickzwart/Desktop/20260724/87926795.json,__Taichicchi__,1,0,Dipplin,0.597,1042
87926799,/Users/nickzwart/Desktop/20260724/87926799.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87926800,/Users/nickzwart/Desktop/20260724/87926800.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87927376,/Users/nickzwart/Desktop/20260724/87927376.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87927964,/Users/nickzwart/Desktop/20260724/87927964.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87927975,/Users/nickzwart/Desktop/20260724/87927975.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87928577,/Users/nickzwart/Desktop/20260724/87928577.json,__Taichicchi__,1,0,Crustle,0.597,1042
87928590,/Users/nickzwart/Desktop/20260724/87928590.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87928597,/Users/nickzwart/Desktop/20260724/87928597.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87929190,/Users/nickzwart/Desktop/20260724/87929190.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87929195,/Users/nickzwart/Desktop/20260724/87929195.json,__Taichicchi__,0,1,Dipplin,0.597,1042
87929198,/Users/nickzwart/Desktop/20260724/87929198.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87929208,/Users/nickzwart/Desktop/20260724/87929208.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87929806,/Users/nickzwart/Desktop/20260724/87929806.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87929817,/Users/nickzwart/Desktop/20260724/87929817.json,__Taichicchi__,0,0,Alakazam,0.597,1042
87929834,/Users/nickzwart/Desktop/20260724/87929834.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87930390,/Users/nickzwart/Desktop/20260724/87930390.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87930406,/Users/nickzwart/Desktop/20260724/87930406.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87930961,/Users/nickzwart/Desktop/20260724/87930961.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87930984,/Users/nickzwart/Desktop/20260724/87930984.json,__Taichicchi__,0,1,Crustle,0.597,1042
87930988,/Users/nickzwart/Desktop/20260724/87930988.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87931554,/Users/nickzwart/Desktop/20260724/87931554.json,__Taichicchi__,0,0,Dipplin,0.597,1042
87931571,/Users/nickzwart/Desktop/20260724/87931571.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87931602,/Users/nickzwart/Desktop/20260724/87931602.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87932230,/Users/nickzwart/Desktop/20260724/87932230.json,__Taichicchi__,1,1,other,0.597,1042
87932246,/Users/nickzwart/Desktop/20260724/87932246.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87932265,/Users/nickzwart/Desktop/20260724/87932265.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87932941,/Users/nickzwart/Desktop/20260724/87932941.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87933623,/Users/nickzwart/Desktop/20260724/87933623.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87933624,/Users/nickzwart/Desktop/20260724/87933624.json,__Taichicchi__,0,1,other,0.597,1042
87933629,/Users/nickzwart/Desktop/20260724/87933629.json,__Taichicchi__,0,1,other,0.597,1042
87934271,/Users/nickzwart/Desktop/20260724/87934271.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87934880,/Users/nickzwart/Desktop/20260724/87934880.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87934887,/Users/nickzwart/Desktop/20260724/87934887.json,__Taichicchi__,0,0,M-Kangaskhan,0.597,1042
87935495,/Users/nickzwart/Desktop/20260724/87935495.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87935509,/Users/nickzwart/Desktop/20260724/87935509.json,__Taichicchi__,0,1,other,0.597,1042
87935518,/Users/nickzwart/Desktop/20260724/87935518.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87936085,/Users/nickzwart/Desktop/20260724/87936085.json,__Taichicchi__,0,0,Grimmsnarl,0.597,1042
87936106,/Users/nickzwart/Desktop/20260724/87936106.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87936690,/Users/nickzwart/Desktop/20260724/87936690.json,__Taichicchi__,0,1,other,0.597,1042
87936699,/Users/nickzwart/Desktop/20260724/87936699.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87936728,/Users/nickzwart/Desktop/20260724/87936728.json,__Taichicchi__,0,0,other,0.597,1042
87937315,/Users/nickzwart/Desktop/20260724/87937315.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87937328,/Users/nickzwart/Desktop/20260724/87937328.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87937951,/Users/nickzwart/Desktop/20260724/87937951.json,__Taichicchi__,0,1,other,0.597,1042
87937965,/Users/nickzwart/Desktop/20260724/87937965.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87938525,/Users/nickzwart/Desktop/20260724/87938525.json,__Taichicchi__,1,0,Grimmsnarl,0.597,1042
87938533,/Users/nickzwart/Desktop/20260724/87938533.json,__Taichicchi__,1,1,other,0.597,1042
87938538,/Users/nickzwart/Desktop/20260724/87938538.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87939112,/Users/nickzwart/Desktop/20260724/87939112.json,__Taichicchi__,0,1,other,0.597,1042
87939118,/Users/nickzwart/Desktop/20260724/87939118.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87939686,/Users/nickzwart/Desktop/20260724/87939686.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87940328,/Users/nickzwart/Desktop/20260724/87940328.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87940335,/Users/nickzwart/Desktop/20260724/87940335.json,__Taichicchi__,1,0,Alakazam,0.597,1042
87940338,/Users/nickzwart/Desktop/20260724/87940338.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87940342,/Users/nickzwart/Desktop/20260724/87940342.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87940890,/Users/nickzwart/Desktop/20260724/87940890.json,__Taichicchi__,0,1,Alakazam,0.597,1042
87940898,/Users/nickzwart/Desktop/20260724/87940898.json,__Taichicchi__,0,1,Dragapult,0.597,1042
87941468,/Users/nickzwart/Desktop/20260724/87941468.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87941473,/Users/nickzwart/Desktop/20260724/87941473.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87942014,/Users/nickzwart/Desktop/20260724/87942014.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87942017,/Users/nickzwart/Desktop/20260724/87942017.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87942580,/Users/nickzwart/Desktop/20260724/87942580.json,__Taichicchi__,1,1,Alakazam,0.597,1042
87942593,/Users/nickzwart/Desktop/20260724/87942593.json,__Taichicchi__,1,1,Grimmsnarl,0.597,1042
87943114,/Users/nickzwart/Desktop/20260724/87943114.json,__Taichicchi__,1,0,Crustle,0.597,1042
87943122,/Users/nickzwart/Desktop/20260724/87943122.json,__Taichicchi__,1,0,Cynthia-Garchomp,0.597,1042
87943140,/Users/nickzwart/Desktop/20260724/87943140.json,__Taichicchi__,0,1,Grimmsnarl,0.597,1042
87363009,/Users/nickzwart/Desktop/20260722/87363009.json,Luca,0,1,Cynthia-Garchomp,0.593,1153
87363013,/Users/nickzwart/Desktop/20260722/87363013.json,Luca,1,0,Cynthia-Garchomp,0.593,1153
87363516,/Users/nickzwart/Desktop/20260722/87363516.json,Luca,1,0,Grimmsnarl,0.593,1153
87363542,/Users/nickzwart/Desktop/20260722/87363542.json,Luca,0,1,Grimmsnarl,0.593,1153
87364028,/Users/nickzwart/Desktop/20260722/87364028.json,Luca,0,1,other,0.593,1153
87365211,/Users/nickzwart/Desktop/20260722/87365211.json,Luca,0,1,Crustle,0.593,1153
87365798,/Users/nickzwart/Desktop/20260722/87365798.json,Luca,1,0,Grimmsnarl,0.593,1153
87365814,/Users/nickzwart/Desktop/20260722/87365814.json,Luca,1,0,Grimmsnarl,0.593,1153
87367789,/Users/nickzwart/Desktop/20260722/87367789.json,Luca,0,0,Grimmsnarl,0.593,1153
87368330,/Users/nickzwart/Desktop/20260722/87368330.json,Luca,1,0,Dragapult,0.593,1153
87368893,/Users/nickzwart/Desktop/20260722/87368893.json,Luca,0,0,other,0.593,1153
87368942,/Users/nickzwart/Desktop/20260722/87368942.json,Luca,1,1,Alakazam,0.593,1153
87369493,/Users/nickzwart/Desktop/20260722/87369493.json,Luca,1,0,Alakazam,0.593,1153
87370039,/Users/nickzwart/Desktop/20260722/87370039.json,Luca,1,0,Grimmsnarl,0.593,1153
87370040,/Users/nickzwart/Desktop/20260722/87370040.json,Luca,1,1,Grimmsnarl,0.593,1153
87370638,/Users/nickzwart/Desktop/20260722/87370638.json,Luca,1,1,Grimmsnarl,0.593,1153
87371182,/Users/nickzwart/Desktop/20260722/87371182.json,Luca,0,1,Alakazam,0.593,1153
87371739,/Users/nickzwart/Desktop/20260722/87371739.json,Luca,0,0,Cynthia-Garchomp,0.593,1153
87372290,/Users/nickzwart/Desktop/20260722/87372290.json,Luca,0,1,Alakazam,0.593,1153
87372839,/Users/nickzwart/Desktop/20260722/87372839.json,Luca,0,1,Grimmsnarl,0.593,1153
87373387,/Users/nickzwart/Desktop/20260722/87373387.json,Luca,0,1,other,0.593,1153
87373393,/Users/nickzwart/Desktop/20260722/87373393.json,Luca,0,1,Cynthia-Garchomp,0.593,1153
87373468,/Users/nickzwart/Desktop/20260722/87373468.json,Luca,1,0,Grimmsnarl,0.593,1153
87373933,/Users/nickzwart/Desktop/20260722/87373933.json,Luca,1,1,Dragapult,0.593,1153
87374542,/Users/nickzwart/Desktop/20260722/87374542.json,Luca,0,1,Grimmsnarl,0.593,1153
87375096,/Users/nickzwart/Desktop/20260722/87375096.json,Luca,0,0,Dragapult,0.593,1153
87375659,/Users/nickzwart/Desktop/20260722/87375659.json,Luca,1,1,Alakazam,0.593,1153
87376207,/Users/nickzwart/Desktop/20260722/87376207.json,Luca,1,1,other,0.593,1153
87376827,/Users/nickzwart/Desktop/20260722/87376827.json,Luca,0,0,Alakazam,0.593,1153
87377411,/Users/nickzwart/Desktop/20260722/87377411.json,Luca,1,1,Cynthia-Garchomp,0.593,1153
87377965,/Users/nickzwart/Desktop/20260722/87377965.json,Luca,0,1,Grimmsnarl,0.593,1153
87378549,/Users/nickzwart/Desktop/20260722/87378549.json,Luca,1,0,other,0.593,1153
87381377,/Users/nickzwart/Desktop/20260722/87381377.json,Luca,1,0,Grimmsnarl,0.593,1153
87383467,/Users/nickzwart/Desktop/20260722/87383467.json,Luca,0,0,M-Starmie,0.593,1153
87386018,/Users/nickzwart/Desktop/20260722/87386018.json,Luca,1,0,Cynthia-Garchomp,0.593,1153
87387514,/Users/nickzwart/Desktop/20260722/87387514.json,Luca,1,1,Alakazam,0.593,1153
87387581,/Users/nickzwart/Desktop/20260722/87387581.json,Luca,1,1,Alakazam,0.593,1153
87388051,/Users/nickzwart/Desktop/20260722/87388051.json,Luca,0,0,other,0.593,1153
87389159,/Users/nickzwart/Desktop/20260722/87389159.json,Luca,1,0,Alakazam,0.593,1153
87389724,/Users/nickzwart/Desktop/20260722/87389724.json,Luca,1,0,Grimmsnarl,0.593,1153
87390298,/Users/nickzwart/Desktop/20260722/87390298.json,Luca,1,1,Dragapult,0.593,1153
87391304,/Users/nickzwart/Desktop/20260722/87391304.json,Luca,1,0,Grimmsnarl,0.593,1153
87391324,/Users/nickzwart/Desktop/20260722/87391324.json,Luca,1,1,other,0.593,1153
87391835,/Users/nickzwart/Desktop/20260722/87391835.json,Luca,1,0,Alakazam,0.593,1153
87392402,/Users/nickzwart/Desktop/20260722/87392402.json,Luca,0,1,Grimmsnarl,0.593,1153
87392957,/Users/nickzwart/Desktop/20260722/87392957.json,Luca,1,0,Grimmsnarl,0.593,1153
87394051,/Users/nickzwart/Desktop/20260722/87394051.json,Luca,0,0,Grimmsnarl,0.593,1153
87394611,/Users/nickzwart/Desktop/20260722/87394611.json,Luca,1,0,Alakazam,0.593,1153
87395174,/Users/nickzwart/Desktop/20260722/87395174.json,Luca,0,0,M-Starmie,0.593,1153
87395731,/Users/nickzwart/Desktop/20260722/87395731.json,Luca,1,1,Grimmsnarl,0.593,1153
87396241,/Users/nickzwart/Desktop/20260722/87396241.json,Luca,1,0,Grimmsnarl,0.593,1153
87396788,/Users/nickzwart/Desktop/20260722/87396788.json,Luca,1,0,Grimmsnarl,0.593,1153
87397341,/Users/nickzwart/Desktop/20260722/87397341.json,Luca,0,1,Alakazam,0.593,1153
87397859,/Users/nickzwart/Desktop/20260722/87397859.json,Luca,0,0,other,0.593,1153
87398401,/Users/nickzwart/Desktop/20260722/87398401.json,Luca,0,1,Grimmsnarl,0.593,1153
87398435,/Users/nickzwart/Desktop/20260722/87398435.json,Luca,0,1,Alakazam,0.593,1153
87398896,/Users/nickzwart/Desktop/20260722/87398896.json,Luca,1,1,Alakazam,0.593,1153
87398970,/Users/nickzwart/Desktop/20260722/87398970.json,Luca,0,0,Grimmsnarl,0.593,1153
87399438,/Users/nickzwart/Desktop/20260722/87399438.json,Luca,1,1,Grimmsnarl,0.593,1153
87399963,/Users/nickzwart/Desktop/20260722/87399963.json,Luca,0,0,Archaludon,0.593,1153
87400520,/Users/nickzwart/Desktop/20260722/87400520.json,Luca,0,1,Alakazam,0.593,1153
87401067,/Users/nickzwart/Desktop/20260722/87401067.json,Luca,0,1,Alakazam,0.593,1153
87401592,/Users/nickzwart/Desktop/20260722/87401592.json,Luca,0,1,Crustle,0.593,1153
87402127,/Users/nickzwart/Desktop/20260722/87402127.json,Luca,1,0,other,0.593,1153
87402676,/Users/nickzwart/Desktop/20260722/87402676.json,Luca,1,1,other,0.593,1153
87403190,/Users/nickzwart/Desktop/20260722/87403190.json,Luca,0,1,Grimmsnarl,0.593,1153
87403705,/Users/nickzwart/Desktop/20260722/87403705.json,Luca,1,1,Alakazam,0.593,1153
87403719,/Users/nickzwart/Desktop/20260722/87403719.json,Luca,0,1,Grimmsnarl,0.593,1153
87404255,/Users/nickzwart/Desktop/20260722/87404255.json,Luca,1,0,Alakazam,0.593,1153
87404786,/Users/nickzwart/Desktop/20260722/87404786.json,Luca,1,1,Grimmsnarl,0.593,1153
87404788,/Users/nickzwart/Desktop/20260722/87404788.json,Luca,0,1,Grimmsnarl,0.593,1153
87405837,/Users/nickzwart/Desktop/20260722/87405837.json,Luca,1,1,Alakazam,0.593,1153
87405910,/Users/nickzwart/Desktop/20260722/87405910.json,Luca,1,1,Grimmsnarl,0.593,1153
87406381,/Users/nickzwart/Desktop/20260722/87406381.json,Luca,0,0,Crustle,0.593,1153
87406919,/Users/nickzwart/Desktop/20260722/87406919.json,Luca,1,1,Alakazam,0.593,1153
87407460,/Users/nickzwart/Desktop/20260722/87407460.json,Luca,0,1,Alakazam,0.593,1153
87408013,/Users/nickzwart/Desktop/20260722/87408013.json,Luca,1,0,Grimmsnarl,0.593,1153
87408306,/Users/nickzwart/Desktop/20260722/87408306.json,Luca,0,0,Alakazam,0.593,1153
87408530,/Users/nickzwart/Desktop/20260722/87408530.json,Luca,0,0,Dragapult,0.593,1153
87409592,/Users/nickzwart/Desktop/20260722/87409592.json,Luca,1,1,Alakazam,0.593,1153
87409595,/Users/nickzwart/Desktop/20260722/87409595.json,Luca,0,0,Grimmsnarl,0.593,1153
87410121,/Users/nickzwart/Desktop/20260722/87410121.json,Luca,1,0,Grimmsnarl,0.593,1153
87410123,/Users/nickzwart/Desktop/20260722/87410123.json,Luca,0,0,Alakazam,0.593,1153
